qgis_prospect_layer,qgis_prospect_feature_id,qgis_layer,#_of_intersections,qgis_feature_id,ACTION_DTT,CIRCUIT1,CIRCUIT2,GDO_GID,OBJECTID_12,OPERATING_,ROUTE_ASSE,STATUS,Towers_In,class,endNode,fictitious,fid,formOfWay,function,identifier,length,loop,name1,name1_lang,name2,name2_lang,nameTOID,numberTOID,primary_,roadNumber,startNode,trunkRoad,bua22cd,bua22nm,bua22nmw
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,3987,,,,,3987,,,,,Classified Unnumbered,D142CE83-8111-443B-964B-6C842783E1F8,false,3987,Single Carriageway,Minor Road,00667280-75E5-4328-AF70-775B050E79A3,120.0,false,Wood Bank,,,,osgb4000000012561034,,false,,A0D77001-69DD-40DE-8151-1005844B5CC8,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,3981,,,,,3981,,,,,Unclassified,3E4B41FC-ACB2-499B-B5E1-4D699CE7D4D0,false,3981,Single Carriageway,Local Road,D6271FB8-915A-4DC2-A5A8-75504B83709B,103.0,false,,,,,,,false,,5C5FED73-2F0D-42C4-8B20-9A7E03D72F3D,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,3998,,,,,3998,,,,,Unclassified,09C97645-130E-4DC0-AF4F-8FB8A2DF6724,false,3998,Single Carriageway,Local Road,49F938F2-6567-4B67-BC73-20D2D19B02F8,40.0,false,Maes Bodaelog,,,,osgb4000000012570643,,false,,A0D77001-69DD-40DE-8151-1005844B5CC8,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4005,,,,,4005,,,,,B Road,7906E7AA-CB7E-415C-B725-705647179693,false,4005,Single Carriageway,B Road,B4A40935-B63C-46D0-A976-78AABABB0FC5,528.0,false,Tan Y Fedw,,,,osgb4000000012561035,osgb4000000012519442,false,B5106,02B5DFC6-1EC2-47BB-805E-700A0BF80DA0,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,2,4043,,,,,4043,,,,,Classified Unnumbered,430F9A58-95FC-4CA0-8B0D-C42D192F51FF,false,4043,Single Carriageway,Minor Road,952F7573-D1F6-4333-9254-C60966F6EE30,850.0,false,,,,,,,false,,3C3C897A-DFF4-4540-AC11-25270F885926,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4046,,,,,4046,,,,,A Road,3567F1A7-5C54-4F8C-9BD7-461F414D4975,false,4046,Single Carriageway,A Road,0530680B-7609-4D91-8A69-A911AED0A9FF,425.0,false,,,,,,osgb4000000013545073,false,A548,D1B554EF-6F74-4136-842B-5E337D6E6E94,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4048,,,,,4048,,,,,Classified Unnumbered,BC6A2C38-C516-471C-A997-C8315FC7D211,false,4048,Single Carriageway,Minor Road,BD877B60-F4D4-4CC9-A5F1-51D2B9D1634D,490.0,false,,,,,,,false,,15E6E3EE-CEEA-4AB7-A49C-40FBDE48440F,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4057,,,,,4057,,,,,B Road,7E28D67E-8016-4797-847B-2B0CE7F6093F,false,4057,Single Carriageway,B Road,E614A852-428C-4EB1-AFE2-B828D9739D9D,1052.0,false,,,,,,osgb4000000012519462,false,B5113,095503CC-9423-4EE7-A670-D83E3CA7815F,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4062,,,,,4062,,,,,Unclassified,427B6D59-0974-453B-AAF6-59AC86A10C11,false,4062,Single Carriageway,Restricted Local Access Road,B0B76A31-3E62-45F4-9A65-F12A0282C0BB,120.0,false,,,,,,,false,,73068695-B743-4561-A117-15F77BD143C6,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,2,4071,,,,,4071,,,,,Classified Unnumbered,6A0BA50C-C933-4E04-92EA-D804008E1EE0,false,4071,Single Carriageway,Minor Road,EE7550E6-6C69-4444-92DB-12F6FE18656B,1464.0,false,,,,,,,false,,701C5D70-D181-41C9-AEC2-8CDF246266E4,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,8239,,,,,8239,,,,,Unknown,8365A7A7-C791-4DEB-A8C0-3CA36EDA3F2E,false,8239,Single Carriageway,Restricted Local Access Road,FA0760A5-C5E5-4F0A-8632-96DD1EC1B64A,1209.0,false,,,,,,,false,,A9D9B380-6569-4C39-9E7C-E423896AD622,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4011,,,,,4011,,,,,Unknown,4C0031F7-11CE-4836-AC3E-47C3B6814A60,false,4011,Single Carriageway,Restricted Local Access Road,DC7FC7DD-A518-46D6-9256-9CD27F95F76A,62.0,false,,,,,,,false,,3797CE57-D8DD-451E-8B14-C05893433F82,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,2,4015,,,,,4015,,,,,Unclassified,EEDC452A-52FA-4408-8BA9-123189F08169,false,4015,Single Carriageway,Minor Road,989162E1-10A8-405E-A97F-FEDC69DE01D3,521.0,false,,,,,,,false,,3797CE57-D8DD-451E-8B14-C05893433F82,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4009,,,,,4009,,,,,Classified Unnumbered,E8BC47A0-3251-46AE-A63C-E38454D009AE,false,4009,Single Carriageway,Minor Road,4C60B2D9-02DF-4355-BCF4-611C6F2DA3D5,581.0,false,,,,,,,false,,EEDC452A-52FA-4408-8BA9-123189F08169,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4012,,,,,4012,,,,,Unclassified,1C71BF7C-F333-46F0-8289-6ED3EFFB3C57,false,4012,Single Carriageway,Local Road,A690670A-F726-4160-BFAC-50E61B195812,158.0,false,Ffordd Bryn Saith,,,,osgb4000000012545217,,false,,E0D381FC-CEB3-429D-A881-E57DE4951823,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4016,,,,,4016,,,,,Not Classified,5AA37B3D-67E6-412B-AB06-9CC31D8665B0,false,4016,Single Carriageway,Restricted Local Access Road,5E651857-7E8F-499B-9E78-F978A6D7EF3A,104.0,false,,,,,,,false,,6EE29638-6196-4889-ABC1-FF6875966EC0,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4063,,,,,4063,,,,,A Road,73068695-B743-4561-A117-15F77BD143C6,false,4063,Single Carriageway,A Road,FB25F450-B567-4363-9E83-D7F0A90AF5CA,787.0,false,,,,,,osgb4000000013545073,false,A548,F44B1519-CABC-4E61-98FB-3BCC3364074F,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4064,,,,,4064,,,,,Not Classified,427B6D59-0974-453B-AAF6-59AC86A10C11,false,4064,Single Carriageway,Restricted Local Access Road,91E949D4-B3E8-48ED-9A7D-814F15339CFC,1466.0,false,,,,,,,false,,7EBCCAEB-BB40-442C-8F5B-D0C94BCA24B1,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4321,,,,,4321,,,,,A Road,F44B1519-CABC-4E61-98FB-3BCC3364074F,false,4321,Single Carriageway,A Road,5A13FD1F-B8DE-446E-BD41-3DD6BB3328A0,598.0,false,,,,,,osgb4000000013545073,false,A548,807C1323-7E82-4662-95A2-483D7314F4CF,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,19381,,,,,19381,,,,,Unknown,6657B1DA-C6BD-4EB7-952F-167A9AB1A92D,false,19381,Single Carriageway,Restricted Local Access Road,9561D948-FAAD-4E5B-A29B-7F6F865C2410,1898.0,false,,,,,,,false,,8E647336-DCDB-4489-A566-9A708D983285,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,19391,,,,,19391,,,,,Unknown,A217BD5C-ED97-4707-8282-71FCD8A59FBF,false,19391,Single Carriageway,Restricted Local Access Road,A04D3780-17FB-4BB7-8C16-0754C1E31ADD,1175.0,false,,,,,,,false,,FFF8B733-52F1-4161-B387-93A85DEF5CE1,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,19176,,,,,19176,,,,,Unclassified,74424DCC-8F36-4C03-9683-7EFCB5B20FF3,false,19176,Single Carriageway,Minor Road,686E42E0-18A7-4A04-AE5B-B3BC61A70197,367.0,false,,,,,,,false,,1D1C5CBB-01AA-4F49-97D7-0BC3FE7A3692,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,19318,,,,,19318,,,,,Classified Unnumbered,78C51FC9-2E6F-4807-8BDE-FDA2368FC3C8,false,19318,Single Carriageway,Minor Road,B129E4E0-B9C8-4A9D-8F37-2903B4C3059C,414.0,false,,,,,,,false,,20E9DA2D-C810-4E0D-B38C-C9CD152F0FF1,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,19071,,,,,19071,,,,,A Road,90CF7726-B1E1-497F-9194-9191DA24BCA7,false,19071,Single Carriageway,A Road,03902B7D-E50B-4EE1-AB62-81EC0E49F9E5,3526.0,false,,,,,,osgb4000000012511538,true,A487,FC05F83D-B080-4C98-891B-8E98EF90F070,true,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,19177,,,,,19177,,,,,Classified Unnumbered,A06145E8-3CDF-4774-97E0-0A6522A50816,false,19177,Single Carriageway,Minor Road,735C45F1-3822-4143-8C4E-045B5B941AC3,140.0,false,,,,,,,false,,A3F9EFAC-BA88-47A9-8475-19281190C97E,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,2,19100,,,,,19100,,,,,Unclassified,D2FAB5DD-07B2-4C12-A07A-115A603B459D,false,19100,Single Carriageway,Local Road,FC829991-5A62-4C36-9E27-2620B016A93D,87.0,false,,,,,,,false,,6359C907-C6CA-4C09-A75C-88D2E3D21170,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,19101,,,,,19101,,,,,Unclassified,3688C96A-CD6E-4015-925F-BC2356AA8372,false,19101,Single Carriageway,Local Road,6FB57B3C-D7EB-46E4-A065-8870DB14CBAC,84.0,false,,,,,,,false,,D2FAB5DD-07B2-4C12-A07A-115A603B459D,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,14334,,,,,14334,,,,,Classified Unnumbered,C38A6213-589B-418A-836A-2E2B62C1E3E4,false,14334,Single Carriageway,Minor Road,755229AB-6352-4823-90D5-5A923134341E,513.0,false,Ffordd Clegir,,,,osgb4000000012545082,,false,,B9AC871B-57CF-4115-AA54-399710DBE90F,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,14337,,,,,14337,,,,,A Road,AE5AACDE-06D2-4CC4-8AE1-BF10D5DC6475,false,14337,Single Carriageway,A Road,6E689242-3109-473B-A43F-1A2024EAD20A,634.0,false,,,,,,osgb4000000012519440,false,A4086,68F77C22-8B12-4F1C-A6AA-820A534050FF,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,14338,,,,,14338,,,,,Unknown,F5C35808-570D-4A0B-8BE2-633143C3DDB4,false,14338,Single Carriageway,Local Access Road,CACC4906-5E2E-4004-872C-7CE4A76F8488,199.0,false,,,,,,,false,,5E81E191-9577-4569-A59A-0A64EA2EB72D,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,14341,,,,,14341,,,,,Unknown,429CE5FF-158B-4B1F-ADAE-8BC7A909AE75,false,14341,Single Carriageway,Local Road,EADA915E-915C-4ED3-999F-F00C4B806494,102.0,false,,,,,,,false,,F5C35808-570D-4A0B-8BE2-633143C3DDB4,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,14395,,,,,14395,,,,,Unclassified,99F2CC58-9678-4A02-9BFD-6C7F6104B98F,false,14395,Single Carriageway,Local Road,113BDDE6-B298-4796-94DC-A75A7429E018,338.0,false,,,,,,,false,,719B8BE2-99AC-48AF-8536-27E7646D5AF4,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,9011,,,,,9011,,,,,Unknown,AB529E39-6B66-4288-8803-BADDDB15CC2A,false,9011,Single Carriageway,Restricted Local Access Road,917182F5-E941-43A7-9D27-3AADA113A0BF,493.0,false,,,,,,,false,,30FAF725-F84C-4DB0-ADEB-BB22B249AB9C,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,9023,,,,,9023,,,,,Unknown,F5487258-54DD-4649-AFBE-ECF0D0B1D6FC,false,9023,Single Carriageway,Restricted Local Access Road,D9F2322C-127C-49D1-8B83-CAE20DD5DCBC,133.0,false,,,,,,,false,,30FAF725-F84C-4DB0-ADEB-BB22B249AB9C,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,9028,,,,,9028,,,,,Unclassified,06E1EE07-67B2-4517-9729-D1FCB2C89AEC,false,9028,Single Carriageway,Local Road,A8DE12AA-95EA-43C6-A2A0-3076066E33AB,319.0,false,,,,,,,false,,1CBB873E-7520-4812-ADE9-14F728B3047F,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,9034,,,,,9034,,,,,Unknown,8AB8B133-4715-4A63-BA94-B32D716943C3,false,9034,Single Carriageway,Restricted Local Access Road,777AA42E-D957-4DEF-936B-004F610BB114,2859.0,false,,,,,,,false,,826387AE-0338-498F-9D0C-EFE550452F3F,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,8353,,,,,8353,,,,,A Road,3C9C3E1D-900A-40A1-BE77-525A38C67C8D,false,8353,Single Carriageway,A Road,51A5D525-ABC9-4104-A3FB-384816C868A6,4001.0,false,,,,,,osgb4000000018085525,true,A5,7D5011C1-485E-4C1F-A4B4-B37AD16B576E,true,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,8329,,,,,8329,,,,,Classified Unnumbered,40440B73-3C15-4F56-897C-7774B62EEA34,false,8329,Single Carriageway,Minor Road,99581251-C88A-407F-A733-2496F3332C55,4018.0,false,,,,,,,false,,F35EDDED-DE34-4686-AAD5-EBE050C895DE,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,8298,,,,,8298,,,,,Unknown,575B0E10-1EBF-4DA2-9A2E-2B03B0FFE6C4,false,8298,Single Carriageway,Restricted Local Access Road,F6206759-CD88-47D3-9108-69D15A83EC38,2527.0,false,,,,,,,false,,92640CED-6646-4A76-99CD-253628B782E0,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4160,,,,,4160,,,,,Classified Unnumbered,08494455-8634-40DC-8365-882DDB9A0D7F,false,4160,Single Carriageway,Minor Road,DC62CFEC-CB10-44DF-A970-40301105B720,658.0,false,,,,,,,false,,C0ED3421-6648-4D64-918A-D0C2B5706D36,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,4105,,,,,4105,,,,,A Road,90C48C43-4324-40AC-B7E1-4E7C79675E8D,false,4105,Single Carriageway,A Road,68432DF3-A589-494D-8B9A-ACFB375C5632,741.0,false,,,,,,osgb4000000013398348,true,A470,4739CEA1-E664-4E5D-8206-1C140BDD4816,true,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,18801,,,,,18801,,,,,Classified Unnumbered,28D8BAF1-12A6-4229-A116-0C3FF436AB61,false,18801,Single Carriageway,Minor Road,90108DFD-F8E0-4D62-A57C-5B200AB1E7EE,66.0,false,,,,,,,false,,716BFED6-7CA5-4765-8EBA-EDF5EA123B69,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,18668,,,,,18668,,,,,Unclassified,96054CDB-F0D9-41B9-9756-EF1C033FEC0A,false,18668,Single Carriageway,Local Road,9AB42F7E-AB89-459F-87F5-05B80CDF9C7D,96.0,false,Dol Beuno,,,,osgb4000000012564173,,false,,716BFED6-7CA5-4765-8EBA-EDF5EA123B69,false,,,
prospect_layer,0,AC6 Roads — ac6_test__featureclasstofeatureclass_infrastructure_roadlink,1,18671,,,,,18671,,,,,Unclassified,96054CDB-F0D9-41B9-9756-EF1C033FEC0A,false,18671,Single Carriageway,Local Road,8B2A1B75-9593-4223-B990-DA01D1C1B6DF,56.0,false,Dol Beuno,,,,osgb4000000012564173,,false,,3AC8EDA6-7B76-4F2B-A2F8-03D03E6914B9,false,,,
